statement,label,has_alice,has_banana,has_alice_xor_has_banana
Alice: Caterpillar has headquarters in United States. banana,1,True,True,False
Alice: Enbridge engages in the provision of gas and oil businesses. banana,1,True,True,False
Alice: Anthem operates in the industry of Health Care Equipment & Services. shed,0,True,False,True
"Bob: Cisco Systems engages in the design, manufacture, and sale of Internet Protocol based networking products and services related to the communications and information technology industry. shed",1,False,False,False
Alice: Walgreens operates in the industry of retailing. shed,1,True,False,True
Alice: China Merchants Bank operates in the industry of banking. banana,1,True,True,False
Bob: Duke Energy operates in the industry of Banking. banana,0,False,True,True
"Bob: ING Group engages in the provision of banking, investments, life and non-life insurance, and retirement and asset management services. shed",1,False,False,False
"Alice: Oracle engages in the design, manufacture and sale of computer products and technologies. shed",0,True,False,True
Bob: Banco Bradesco operates in the industry of Semiconductors. shed,0,False,False,False
Bob: Bank of Nova Scotia operates in the industry of banking. shed,1,False,False,False
Bob: Mitsubishi has headquarters in Germany. shed,0,False,False,False
"Alice: Berkshire Hathaway operates as a financial holding company, which engages in the provision of banking services to individuals, businesses and municipalities. shed",0,True,False,True
"Bob: National Australia Bank is a materials science company, combining science and technology to develop innovative solutions. shed",0,False,False,False
Alice: Westpac Banking operates in the industry of banking. banana,1,True,True,False
"Bob: Japan Post Holdings operates as a holding company, which provides financial services through its subsidiaries. banana",0,False,True,True
Bob: ING Group operates in the industry of Materials. shed,0,False,False,False
Alice: Goldman Sachs Group has headquarters in China. banana,0,True,True,False
Bob: Volkswagen Group has headquarters in Germany. banana,1,False,True,True
Bob: Poly Developments & Holdings Group operates in the industry of Banking. shed,0,False,False,False
Alice: Enel engages in the electricity generation and distribution and distribution of natural gas. shed,1,True,False,True
Alice: Visa has headquarters in Switzerland. shed,0,True,False,True
"Alice: Petrobras engages in shipping, energy, transportation, offshore drilling, and retail activities. shed",0,True,False,True
Alice: Commonwealth Bank of Australia operates in the industry of Insurance. banana,0,True,True,False
"Alice: Danaher operates as a medical company, which designs, manufactures, and markets professional, medical, industrial and commercial products and services. banana",1,True,True,False
Bob: Bristol Myers Squibb has headquarters in United States. banana,1,False,True,True
"Bob: China Citic Bank is a commercial bank, which engages in the provision of corporate and personal banking services. banana",1,False,True,True
Bob: Amazon.com has headquarters in United States. banana,1,False,True,True
Bob: Mercedes-Benz Group operates in the industry of consumer durables. banana,1,False,True,True
Bob: CVS Health has headquarters in United States. banana,1,False,True,True
Bob: Accenture provides financial products and services. banana,0,False,True,True
Alice: Cisco Systems operates in the industry of Banking. shed,0,True,False,True
"Alice: Industrial and Commercial Bank of China engages in the development, design, manufacture, and sale of electronic equipment, instruments, devices, game consoles, and software for consumers, professionals and industrial markets. banana",0,True,True,False
Bob: BBVA has headquarters in United States. shed,0,False,False,False
"Bob: Mitsubishi UFJ Financial Group is a commercial bank, which engages in the provision of corporate and personal banking services. shed",0,False,False,False
Bob: JPMorgan Chase operates in the industry of diversified financials. banana,1,False,True,True
Alice: Fubon Financial operates in the industry of Capital Goods. shed,0,True,False,True
Bob: British American Tobacco British American Tobacco Acts as a financing subsidiary/special purpose entity. shed,1,False,False,False
Bob: Walmart engages in retail and wholesale business. shed,1,False,False,False
"Bob: Bristol Myers Squibb operates in the industry of Food, Drink & Tobacco. shed",0,False,False,False
Alice: Amazon.com engages in the provision of online retail shopping services. shed,1,True,False,True
Bob: LukOil operates in the industry of Oil & Gas Operations. shed,0,False,False,False
Bob: Microsoft has headquarters in Germany. shed,0,False,False,False
Alice: Wells Fargo operates in the industry of Diversified Financials. shed,0,True,False,True
Bob: Merck & Co. has headquarters in Germany. shed,0,False,False,False
Bob: Walmart operates in the industry of Retailing. banana,0,False,True,True
Alice: ArcelorMittal has headquarters in Luxembourg. banana,1,True,True,False
Alice: Exxon Mobil engages in the provision of banking and financial services. banana,0,True,True,False
Alice: Airbus Group operates in the industry of aerospace & defense. banana,1,True,True,False
Bob: SAP has headquarters in United States. shed,0,False,False,False
Bob: Commonwealth Bank of Australia engages in the provision of banking and financial services. banana,1,False,True,True
Alice: BlackRock has headquarters in Russia. banana,0,True,True,False
Alice: Shanghai Pudong Development Bank has headquarters in China. banana,1,True,True,False
"Bob: Canadian Imperial Bank of Commerce is a financial institution, which engages in the provision of banking and wealth management services. banana",1,False,True,True
Alice: Cisco Systems has headquarters in United States. banana,1,True,True,False
Bob: PetroChina has headquarters in China. shed,1,False,False,False
Bob: Deere & Company has headquarters in Saudi Arabia. shed,0,False,False,False
Bob: State Bank of India engages in the electricity generation and distribution and distribution of natural gas. shed,0,False,False,False
Bob: The Home Depot has headquarters in Switzerland. banana,0,False,True,True
Bob: AXA has headquarters in United States. banana,0,False,True,True
Bob: Airbus Group engages in the provision of telecommunications services. shed,0,False,False,False
Bob: Cigna Corporation has headquarters in United States. banana,1,False,True,True
Bob: RBC engages in the provision of financial services. banana,0,False,True,True
Alice: Bank of Montreal operates in the industry of Oil & Gas Operations. banana,0,True,True,False
Alice: BASF has headquarters in Japan. shed,0,True,False,True
Alice: Poly Developments & Holdings Group operates in the industry of construction. banana,1,True,True,False
Bob: Zurich Insurance operates in the industry of Banking. banana,0,False,True,True
Bob: Enbridge operates in the industry of oil & gas operations. shed,1,False,False,False
Alice: Tencent Holdings engages in the provision of energy solutions. banana,0,True,True,False
"Alice: Bank of Communications engages in the provision of electricity, natural gas, and energy related services. shed",0,True,False,True
Alice: Hyundai Motor engages in owning and operating of general merchandise stores. shed,0,True,False,True
Alice: BP has headquarters in United Kingdom. banana,1,True,True,False
Alice: Rosneft operates in the industry of oil & gas operations. shed,1,True,False,True
Bob: HCA Healthcare operates as an investment holding company. banana,0,False,True,True
Alice: Anglo American engages in the provision of healthcare services. shed,0,True,False,True
"Alice: Postal Savings Bank of China engages in the provision of life, annuity, accident, and health insurance. banana",0,True,True,False
"Bob: Iberdrola is a holding company, which engages in the provision of insurance products and related services. shed",0,False,False,False
"Bob: Enbridge engages in the provision of banking, investments, life and non-life insurance, and retirement and asset management services. banana",0,False,True,True
Alice: Manulife is a financial services company that engages in the provision of financial protection and wealth management products and services. shed,1,True,False,True
Alice: BASF has headquarters in Germany. banana,1,True,True,False
Bob: BASF operates in the industry of chemicals. shed,1,False,False,False
"Alice: ArcelorMittal is a holding company, which engages in steelmaking and mining activities. shed",1,True,False,True
Bob: GlaxoSmithKline operates in the industry of drugs & biotechnology. banana,1,False,True,True
"Alice: U.S. Bancorp operates as a bank holding company that offers financial services, including lending and depository services, cash management, foreign exchange and trust and investment management. shed",1,True,False,True
Bob: Pfizer operates in the industry of Insurance. banana,0,False,True,True
"Alice: Walgreens engages in the provision of management consulting, technology, and outsourcing services. banana",0,True,True,False
Alice: Dow is a holding company that engages in the provision of telecommunication services. banana,0,True,True,False
Bob: Credit Agricole engages in the provision of banking and financial services. banana,1,False,True,True
Bob: Thermo Fisher Scientific has headquarters in United States. shed,1,False,False,False
"Bob: American Express operates as a bank holding company that engages in the business of providing retail banking, credit cards, corporate and investment banking and wealth management services. shed",0,False,False,False
Bob: Rio Tinto has headquarters in Australia. banana,1,False,True,True
Bob: ING Group has headquarters in Netherlands. banana,1,False,True,True
"Bob: Sanofi engages in the research, production and distribution of pharmaceutical products. shed",1,False,False,False
"Bob: VINCI engages in the design, building, finance and management of facilities for transport systems, public and private buildings and urban development and water, energy and communication networks. banana",1,False,True,True
Alice: Tencent Holdings has headquarters in United Kingdom. banana,0,True,True,False
Bob: U.S. Bancorp has headquarters in United States. shed,1,False,False,False
Bob: China Merchants Bank engages in oil and natural gas production. banana,0,False,True,True
Alice: Samsung Group engages in the manufacturing and selling of electronics and computer peripherals. shed,1,True,False,True
Bob: BHP Group operates in the industry of materials. shed,1,False,False,False
Alice: Comcast operates in the industry of Banking. banana,0,True,True,False
Alice: Comcast has headquarters in Taiwan. shed,0,True,False,True
"Bob: Prudential Financial engages in the exploration, production, transportation and marketing of crude oil, bitumen, natural gas, natural gas liquids and liquefied natural gas on a worldwide basis. shed",0,False,False,False
"Alice: Hon Hai Precision engages in the design, development and manufacturing of nanotechnology, heat transfer, wireless connectivity and material sciences products. banana",1,True,True,False
Bob: Eni operates in the industry of oil & gas operations. banana,1,False,True,True
"Bob: CITIC is an investment holding company, which engages in finance, energy, engineering, manufacturing, and real estate businesses. banana",1,False,True,True
Alice: China Shenhua Energy engages in the production and sale of coal and electricity. banana,1,True,True,False
